"# Observations","Air Mass","Altitude","Annotations","Apparent Mag","Avg. Rating","Avg. Rating (Numeric)","Azimuth","Best Eyepiece","Best Magnification","Best Time","Catalogue","Catalogue Notes","Chart #","Components","Constellation","Dark Time Duration","Dark Time End","Dark Time Start","Date of Opposition","Dec","Difficulty Index","Ecliptic Latitude","Ecliptic Longitude","Extinction","Found","Galactic Latitude","Galactic Longitude","Heliocentric JDate","Hour Angle","ID","Log Object Contrast","Lord's Rating","Magnitude","Magnitude2","Moon Distance","Name","Observability","ODM","Parallactic Angle","PCW Level","Period","Plan Seq #","Pos.Angle","Probability","Probability 2","RA","Rise Time","Separation","Set Time","Size","Spectral","Splitability","Splittable Aperture","Sun Distance","Surface Brightness","Transit Altitude","Transit Date","Transit Time","Type","User Notes","Visible"
"0","7.7473094","6.99","","8.808","","0","223.24","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","-99","-01h 00m 00s","-01h 00m 00s","2020-07-01","-22.49","-999","0.94","270.97","1.807742","No","-0.36","7.68","-0.0020558","03h 09m 31s","M21","-1.1992125","","7","","132.39","NGC6531","29.32918","28x","29.1","3","0","141","0","100","0","18.070278","12h 58m 00s","","20h 46m 00s","13","","No","0","69.15","21.1980313","18.51","2020-07-02 02:10:41","17h 06m 15s","Open","Rating:EX","Yes"
"0","6.1124071","9.1","","7.927","","0","215.93","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","0.9744445","21h 11m 15s","20h 12m 47s","2020-07-09","-23.90478","-999","-0.73","278.31","1.4273624","No","-7.55","9.89","-0.0013495","02h 37m 20s","M22","-1.5317483","","6.5","","124.91","Great Sagittarius Cluster, Crackerjack Cluster","33.690851","28x","24.91","1","0","142","0","100","0","18.606705","13h 58m 00s","","21h 09m 00s","24","","No","0","76.49","22.0293707","17.1","2020-07-10 06:38:21","17h 38m 26s","Globular","Rating:EX","Yes"
"0","6.0407573","9.21","","7.412","","0","226.45","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","0.8494445","21h 03m 45s","20h 12m 47s","2020-06-29","-18.985","-999","4.45","269.3","1.4119276","No","2.83","9.89","-0.0022058","03h 16m 40s","M23","-1.4340533","","6","","134.33","NGC6494","33.8441108","28x","30.19","3","0","143","0","100","0","17.951111","12h 58m 00s","","21h 01m 00s","27","","No","0","67.55","21.7851333","22.01","2020-06-30 06:32:04","16h 59m 06s","Open","Rating:EX","Yes"
"0","4.654669","12.17","","5.587","","0","222.23","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","1.2244445","21h 26m 15s","20h 12m 47s","2020-07-05","-18.40667","-999","4.96","274.39","1.0872113","No","-1.31","12.86","-0.0017246","02h 55m 18s","M24","-1.4184838","","4.5","","129.29","Small Sagittarius Star Cloud","37.576371","28x","27.69","2","0","144","0","100","0","18.307223","12h 58m 00s","","21h 24m 00s","80x35","","No","0","72.63","21.7462096","22.59","2020-07-05 16:57:24","17h 20m 28s","Open","Rating:VG","Yes"
"0","4.3874795","12.95","","7.528","","0","219.03","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","1.3494445","21h 33m 45s","20h 12m 47s","2020-07-08","-19.11667","-999","4.11","277.5","1.0276819","No","-4.42","13.69","-0.0014252","02h 42m 02s","M25","-1.9754458","","6.5","","126.14","M25","38.3115398","27x","25.93","3","0","145","0","100","0","18.528334","13h 58m 00s","","21h 35m 00s","40","","No","0","75.72","23.1386145","21.88","2020-07-09 01:56:11","17h 33m 44s","Open","Rating:VG","Yes"
"0","2.5309674","23.15","","10.089","","0","220.35","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sct","2.3494445","22h 33m 45s","20h 12m 47s","2020-07-11","-9.38333","-999","13.6","281.5","0.5892426","No","-2.91","23.88","-0.0010067","02h 28m 26s","M26","-2.3235083","","9.5","","122.25","NGC6694","43.4606146","27x","25.5","4","0","146","0","100","0","18.754999","12h 28m 00s","","22h 35m 00s","15","","No","0","79.97","24.0087708","31.62","2020-07-12 12:57:02","17h 47m 20s","Open","Rating:VG","Yes"
"0","1.1553631","59.91","","7.768","","0","215.79","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Vul","6.3494446","02h 33m 45s","20h 12m 47s","2020-07-30","22.72092","-999","42.25","308.41","0.2683143","No","-3.7","60.84","0.0012195","01h 14m 08s","M27","-1.535013","","7.5","","97.19","Dumbbell Nebula, Apple Core, Diablo, Double-headed Shot Nebula","47.4982164","28x","24.58","1","0","147","0","100","0","19.993412","11h 58m 00s","","02h 35m 00s","15","","No","0","102.19","22.0375325","63.72","2020-07-31 10:30:24","19h 01m 38s","P Neb","Rating:VG","Limit"
"0","7.684922","7.06","","10.295","","0","217.97","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","0.5994445","20h 48m 45s","20h 12m 47s","2020-07-06","-24.86847","-999","-1.55","275.57","1.7945152","No","-5.58","7.8","-0.0016167","02h 49m 12s","M28","-1.6697619","","8.5","","127.53","NGC6626","29.5149923","27x","26.42","3","0","148","0","100","0","18.409098","13h 58m 00s","","20h 50m 00s","11","","No","0","73.75","22.3744046","16.13","2020-07-07 06:16:03","17h 26m 35s","Globular","Rating:EX","Yes"
"0","1.0295832","76.22","","9.242","","0","225.08","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Cyg","-99","-01h 00m 00s","-01h 00m 00s","2020-08-05","38.50834","-999","55.4","324.06","0.2417809","No","0.59","76.91","0.0017493","00h 49m 47s","M29","-1.4615219","","9","","88.26","Cooling Tower","47.8788958","27x","36.42","4","0","149","0","100","0","20.399166","08h 58m 00s","","04h 28m 00s","7","","No","0","107.63","21.8538047","79.51","2020-08-06 15:06:37","19h 25m 59s","Open","Rating:EX","Limit"
"0","3.2819937","17.58","","9.268","","0","173.58","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Cap","4.0994445","00h 18m 45s","20h 12m 47s","2020-08-25","-23.17919","-999","-8.74","319.71","0.7677982","No","-46.84","27.18","0.0026692","-00h 26m 38s","M30","-1.6541112","","8.5","","83.08","NGC7099","41.3981039","27x","-4.58","3","0","150","0","100","0","21.672832","16h 58m 00s","","00h 16m 00s","11","","No","0","117.53","22.3352779","17.82","2020-08-26 01:34:40","20h 42m 24s","Globular","Rating:VG","Limit"
"0","1.2498283","53.1","","4.593","","0","81.82","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","And","8.966632","05h 10m 47s","20h 12m 47s","2020-10-10","41.2689","-999","33.35","27.85","0.2928364","No","-21.57","121.17","0.0047978","-03h 29m 00s","M31","-1.9583025","","4.3","","41.23","Andromeda Galaxy","47.0512182","27x","-59.77","1","0","151","35","100","0","0.712305","-01h 00m 00s","","-01h 00m 00s","189x61","","No","0","146.17","23.0957563","82.27","2020-10-10 10:45:15","23h 44m 46s","Galaxy","Rating:EX","Limit"
"0","1.2530814","52.9","","9.394","","0","82.4","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","And","8.966632","05h 10m 47s","20h 12m 47s","2020-10-10","40.86505","-999","33","27.61","0.29355","No","-21.98","121.15","0.0048192","-03h 28m 57s","M32","-1.5536581","","9.1","","40.99","Satellite Of Andromeda Galaxy","47.039543","27x","-59.31","2","0","152","170","100","0","0.711636","12h 05m 00s","","11h 20m 00s","8x6","","No","0","146.56","22.0841452","81.87","2020-10-10 10:30:33","23h 44m 44s","Galaxy","Rating:VG","Limit"
"0","1.6024902","38.54","","6.573","","0","85.57","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","Tri","8.966632","05h 10m 47s","20h 12m 47s","2019-10-24","30.66017","-999","19.37","33.23","0.3733901","No","-31.33","133.61","0.005341","-04h 20m 06s","M33","-2.1073759","","6.2","","26.49","Triangulum Galaxy, Pinwheel Galaxy","45.8295905","27x","-49.5","1","0","153","23","100","0","1.564139","15h 43m 00s","","08h 35m 00s","68x41","","No","0","157.63","23.4684397","71.66","2019-10-24 04:58:11","00h 35m 53s","Galaxy","Rating:VG","Limit"
"0","1.7247577","35.36","","6.403","","0","63.09","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","Per","8.966632","05h 10m 47s","20h 12m 47s","2019-10-27","42.76167","-999","25.67","51.74","0.402675","No","-15.61","143.66","0.004512","-05h 28m 21s","M34","-1.6594619","","6","","31.83","Spiral Cluster","45.5343468","28x","-52.83","3","0","154","0","100","0","2.701389","-01h 00m 00s","","-01h 00m 00s","35","","No","0","141.37","22.3486547","83.76","2019-11-10 13:28:34","01h 44m 07s","Open","Rating:VG","Limit"
"0","999","-5.89","","","","0","41.37","21mm (48X)","27.5","05h 00m 00s","Messier","","4","","Gem","7.2421875","05h 10m 47s","21h 56m 15s","2019-12-18","24.35","-999","0.93","92.05","999","No","2.22","186.59","0.0019541","-08h 55m 16s","M35","-1.2656419","","5.5","","48.9","NGC2168","0","28x","-28.42","2","0","155","0","100","0","6.15","21h 58m 00s","","12h 39m 00s","28","","No","0","109.77","21.3641047","65.35","2020-01-02 04:29:44","05h 11m 02s","Open","Rating:VG",""
"0","8.6498629","6.15","","8.525","","0","42.57","21mm (48X)","27.5","04h 30m 00s","Messier","","4","","Aur","8.966632","05h 10m 47s","20h 12m 47s","2019-12-09","34.14","-999","10.81","85.01","2.0249358","No","1.07","174.53","0.0025595","-08h 22m 34s","M36","-0.9296883","","6.5","","44.32","Pinwheel Cluster","26.7604467","28x","-32.43","3","0","156","0","100","0","5.605","19h 09m 00s","","13h 01m 00s","12","","No","0","116.3","20.5242208","75.14","2019-12-24 20:53:41","04h 38m 20s","Open","Rating:VG","Limit"
"0","18.7566328","3.06","","9.458","","0","40.54","21mm (48X)","27.5","04h 45m 00s","Messier","","4","","Aur","8.966632","05h 10m 47s","20h 12m 47s","2019-12-13","32.55333","-999","9.13","88.36","3.4578437","No","3.09","177.64","0.0022713","-08h 38m 34s","M37","-1.3317483","","6","","46.96","Auriga Salt-and-pepper Cluster, January Salt-and-pepper Cluster","10.3355936","28x","-30.39","3","0","157","0","100","0","5.871667","19h 43m 00s","","13h 05m 00s","24","","No","0","113.15","21.5293707","73.55","2019-12-28 22:33:32","04h 54m 20s","Open","Rating:VG","Limit"
"0","6.5501446","8.44","","8.535","","0","42.96","21mm (48X)","27.5","04h 30m 00s","Messier","","4","","Aur","8.966632","05h 10m 47s","20h 12m 47s","2019-12-07","35.84833","-999","12.59","83.5","1.534896","No","0.7","172.25","0.0026747","-08h 14m 56s","M38","-1.6157644","","7","","43.55","Starfish Cluster","32.3390275","28x","-33.48","3","0","158","0","100","0","5.477778","18h 43m 00s","","13h 05m 00s","21","","No","0","117.58","22.239411","76.85","2019-12-22 22:18:04","04h 30m 42s","Open","Rating:VG","Limit"
"0","1.0013875","86.98","","5.735","","0","99.45","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Cyg","8.966632","05h 10m 47s","20h 12m 47s","2020-08-23","48.41667","-999","57.72","352.51","0.2348974","No","-2.24","92.38","0.0026894","-00h 17m 58s","M39","-1.3816258","","5.5","","74.96","NGC7092","47.9492438","28x","-77.18","2","0","159","0","100","0","21.528334","-01h 00m 00s","","-01h 00m 00s","32","","No","0","117.76","21.6540644","89.42","2020-08-23 20:39:23","20h 33m 44s","Open","Rating:SU","Limit"
"0","2.4602838","23.86","","9.271","","0","334.94","21mm (48X)","29.2113859","19h 15m 00s","Messier","","2","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-03-27","58.08333","-999","53.05","151.08","0.5713958","No","58.62","130.35","-0.0021972","08h 51m 32s","M40","0.3486742","","8.7","","104.63","Winnecke 4","43.6984579","29x","31.71","1","0","160","136","100","0","12.37","-01h 00m 00s","","-01h 00m 00s","1","","No","0","67.64","17.3283145","80.92","2020-04-06 02:30:30","11h 24m 14s","Dbl+Asterism","Rating:VG","Horz"
"0","999","-49.28","","","","0","59.45","21mm (48X)","27.5","05h 30m 00s","Messier","","4","","CMa","3.2421876","05h 10m 47s","01h 56m 15s","2019-12-27","-20.75667","-999","-43.6","104.92","999","No","-10.44","231.02","0.0005031","-09h 32m 17s","M41","-1.330893","","5","","66.03","Little Beehive","0","28x","-37.17","2","0","161","0","100","0","6.766944","01h 58m 00s","","09h 39m 00s","38","","No","0","94.99","21.5272325","20.24","2020-01-11 14:26:43","05h 48m 03s","Open","Rating:VG",""
"0","999","-26.69","","","","0","65.29","21mm (48X)","27.5","04h 30m 00s","Messier","","4","","Ori","6.2421876","05h 10m 47s","22h 56m 15s","2019-12-09","-5.39022","-999","-28.68","82.98","999","No","-19.38","209.01","0.002445","-08h 21m 32s","M42","-1.4104137","","4","","44.19","Great Orion Nebula, Orion A,Trapezium","0","28x","-36.77","2","0","162","0","100","0","5.587878","22h 58m 00s","","09h 39m 00s","66","","No","0","115.04","21.7260342","35.61","2019-12-24 14:37:26","04h 37m 18s","Open+D Neb","Rating:SU",""
"0","999","-26.62","","","","0","65.16","21mm (48X)","27.5","04h 30m 00s","Messier","","4","","Ori","6.2421876","05h 10m 47s","22h 56m 15s","2019-12-09","-5.2675","-999","-28.56","83.06","999","No","-19.27","208.93","0.0024417","-08h 21m 47s","M43","-2.3733858","","9","","44.2","De Mairan's Nebula (Orion Nebula Extension)","0","27x","-36.72","3","0","163","0","100","0","5.592039","22h 58m 00s","","09h 39m 00s","20","","No","0","115","24.1334645","35.73","2019-12-24 16:08:53","04h 37m 33s","D Neb","Rating:VG",""
"0","999","-20.93","","","","0","8.4","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Cnc","4.2421875","05h 10m 47s","00h 56m 15s","2020-01-25","19.66667","-999","1.28","127.35","999","No","32.48","205.92","-0.0015453","-11h 26m 40s","M44","-1.726773","","4","","84.03","Praesepe, Beehive Cluster","0","28x","-5.84","2","0","164","0","100","0","8.673333","00h 58m 00s","","14h 58m 00s","95","","No","0","74.48","22.5169325","60.67","2020-02-09 16:38:28","07h 42m 26s","Open","Rating:SU",""
"0","4.4573685","12.74","","2.644","","0","67.76","21mm (48X)","27.5","02h 45m 00s","Messier","","3","","Tau","8.966632","05h 10m 47s","20h 12m 47s","2019-11-12","24.11667","-999","4.06","60","1.0439464","No","-23.44","166.66","0.0045293","-06h 33m 46s","M45","-0.9696883","","1.6","","18.9","Pleiades, Seven Sisters, Subaru","37.4940616","28x","-41.71","1","0","165","0","100","0","3.791667","18h 43m 00s","","10h 20m 00s","120","","No","0","141.64","20.6242208","65.12","2019-11-27 04:46:46","02h 49m 32s","Open","Rating:VG","Limit"
"0","999","-50.97","","","","0","36.85","21mm (48X)","27.5","05h 30m 00s","Messier","","4","","Pup","3.3671876","05h 10m 47s","01h 48m 45s","2020-01-10","-14.81","-999","-35.57","120.71","999","No","4.06","231.86","-0.0007247","-10h 28m 02s","M46","-1.6340533","","6.5","","76.65","NGC2437","0","28x","-24.01","3","0","166","0","100","0","7.696111","01h 50m 00s","","11h 13m 00s","27","","No","0","82.79","22.2851333","26.19","2020-01-25 18:44:36","06h 43m 48s","Open","Rating:EX",""
"0","999","-50.15","","","","0","38.43","21mm (48X)","27.5","05h 30m 00s","Messier","","4","","Pup","3.4921876","05h 10m 47s","01h 41m 15s","2020-01-09","-14.48333","-999","-35.51","119.11","999","No","3.13","230.96","-0.0005961","-10h 22m 51s","M47","-0.9255683","","4.5","","75.35","NGC2422","0","28x","-24.91","2","0","167","0","100","0","7.609722","01h 43m 00s","","11h 09m 00s","30","","No","0","84.07","20.5139208","26.52","2020-01-24 11:06:15","06h 38m 37s","Open","Rating:SU",""
"0","999","-44.92","","","","0","21.33","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Hya","3.4921876","05h 10m 47s","01h 41m 15s","2020-01-18","-5.75","-999","-24.97","127.2","999","No","15.39","227.87","-0.0013881","-10h 59m 59s","M48","-1.8361133","","5.5","","82.17","NGC2548","0","27x","-13.88","2","0","168","0","100","0","8.228611","01h 39m 00s","","12h 16m 00s","54","","No","0","76.09","22.7902833","35.25","2020-02-02 21:45:58","07h 15m 45s","Open","Rating:EX",""
"0","999","-18.73","","","","0","307.88","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.3671876","05h 10m 47s","04h 48m 45s","2020-04-06","8.00028","-999","10.3","183.63","999","No","70.2","286.92","-0.0053985","08h 43m 58s","M49","-1.7963657","","9.3","","140.22","NGC4472,UGC7629","0","27x","31.53","2","0","169","155","100","0","12.496327","04h 54m 00s","","17h 54m 00s","9x8","","No","0","20.82","22.6909143","49","2020-04-08 00:46:28","11h 31m 49s","Galaxy","Rating:VG",""
"0","999","-40.98","","","","0","45.17","21mm (48X)","27.5","05h 30m 00s","Messier","","4","","Mon","4.4921876","05h 10m 47s","00h 41m 15s","2019-12-31","-8.38333","-999","-30.84","108.14","999","No","-1.33","221.67","0.0003194","-09h 48m 58s","M50","-1.3795658","","7","","65.69","Heart-shaped Cluster","0","28x","-28.05","3","0","170","0","100","0","7.045","00h 39m 00s","","10h 58m 00s","16","","No","0","93.17","21.6489144","32.62","2020-01-15 20:16:49","06h 04m 44s","Open","Rating:GD",""
"0","2.7721093","21.01","","9.549","","0","319.13","21mm (48X)","27.5","19h 15m 00s","Messier","","6","","CVn","8.966632","05h 10m 47s","20h 12m 47s","2020-04-22","47.1957","-999","50.94","175.13","0.648698","No","68.56","104.85","-0.0032518","07h 43m 52s","M51","-1.5842935","","8.9","","119.12","Whirlpool Galaxy, Question Mark Galaxy","42.789208","27x","39.19","2","0","171","163","100","0","13.497903","-01h 00m 00s","","-01h 00m 00s","10x6","","No","0","55.74","22.1607337","88.2","2020-04-23 07:35:29","12h 31m 55s","Galaxy","Rating:VG","Yes"
"0","1.0794172","67.86","","8.252","","0","43.1","21mm (48X)","27.5","19h 15m 00s","Messier","","2","","Cas","8.966632","05h 10m 47s","20h 12m 47s","2020-09-20","61.59333","-999","56.72","31.05","0.2522739","No","0.43","112.82","0.0031283","-02h 11m 04s","M52","-1.5992125","","8","","62.67","The Scorpion","47.6787026","27x","-109.57","4","0","172","0","100","0","23.413334","-01h 00m 00s","","-01h 00m 00s","13","","No","0","122.8","22.1980313","77.41","2020-09-21 15:01:08","22h 26m 50s","Open","Rating:EX","Limit"
"0","999","-4.49","","","","0","304.55","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.4921876","05h 10m 47s","04h 41m 15s","2020-04-18","18.16867","-999","23.85","189.36","999","No","79.76","332.97","-0.0051579","08h 00m 49s","M53","-1.7720669","","8.5","","142.22","NGC5024","0","27x","34.66","3","0","173","0","100","0","13.215347","04h 46m 00s","","19h 20m 00s","12","","No","0","26.74","22.6301672","59.17","2020-04-19 00:06:30","12h 14m 57s","Globular","Rating:VG",""
"0","12.1677888","4.71","","11.027","","0","209.47","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","0.3494445","20h 33m 45s","20h 12m 47s","2020-07-14","-30.47958","-999","-7.61","281.94","2.5272156","No","-14.09","5.61","-0.0009833","02h 18m 41s","M54","-1.4894086","","8.5","","120.29","NGC6715","21.357344","27x","21.99","3","0","174","0","100","0","18.917549","14h 58m 00s","","20h 31m 00s","9","","No","0","80.2","21.9235215","10.52","2020-07-15 00:28:58","17h 57m 05s","Globular","Rating:VG","Limit"
"0","7.416893","7.35","","8.737","","0","200.11","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","0.9744445","21h 11m 15s","20h 12m 47s","2020-07-25","-30.96222","-999","-9.38","291.55","1.737175","No","-23.27","8.8","-0.0000278","01h 33m 45s","M55","-1.528833","","7","","110.62","NGC6809","30.2846647","28x","15.25","2","0","175","0","100","0","19.666624","15h 58m 00s","","21h 13m 00s","19","","No","0","89.73","22.0220825","10.04","2020-07-26 10:49:26","18h 42m 02s","Globular","Rating:EX","Yes"
"0","1.1437454","60.94","","9.766","","0","240.51","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Lyr","5.9744446","02h 11m 15s","20h 12m 47s","2020-07-19","30.18375","-999","51.82","297.3","0.2661291","No","8.34","62.66","0.0003405","01h 57m 09s","M56","-1.6738425","","9.5","","103.98","NGC6779","47.5289637","27x","41.35","3","0","176","0","100","0","19.276583","09h 28m 00s","","02h 13m 00s","7","","No","0","93.38","22.3846063","71.18","2020-07-20 11:58:31","18h 18m 38s","Globular","Rating:VG","Limit"
"0","1.1601096","59.51","","9.77","","0","251.56","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Lyr","5.8494446","02h 03m 45s","20h 12m 47s","2020-07-14","33.02892","-999","55.54","290.08","0.2697657","No","13.98","63.17","-0.0001002","02h 20m 09s","M57","-0.7672058","","9.5","","107.31","Ring Nebula","47.4760212","28x","47.93","2","0","177","0","100","0","18.893086","08h 39m 00s","","02h 09m 00s","2","","No","0","89.01","20.1180146","74.03","2020-07-14 15:31:24","17h 55m 37s","P Neb","Rating:VG","Limit"
"0","999","-14.45","","","","0","308.23","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.4921876","05h 10m 47s","04h 41m 15s","2020-04-08","11.81833","-999","14.58","183.89","999","No","74.36","290.4","-0.0053181","08h 36m 01s","M58","-1.7907183","","10.4","","139.95","NGC4579,UGC7796","0","27x","31.77","2","0","178","95","100","0","12.628789","04h 43m 00s","","18h 13m 00s","6x4","","No","0","22.96","22.6767957","52.82","2020-04-10 01:17:14","11h 39m 46s","Galaxy","Rating:GD",""
"0","999","-14.04","","","","0","307.22","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.4921876","05h 10m 47s","04h 41m 15s","2020-04-09","11.64664","-999","14.85","184.96","999","No","74.36","294.37","-0.0053427","08h 31m 42s","M59","-1.7776617","","10.7","","140.92","NGC4621,UGC7858","0","27x","32.24","2","0","179","165","100","0","12.700644","04h 46m 00s","","18h 16m 00s","5x4","","No","0","22.32","22.6441542","52.65","2020-04-11 03:36:13","11h 44m 04s","Galaxy","Rating:GD",""
"0","999","-13.91","","","","0","306.82","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.3671876","05h 10m 47s","04h 48m 45s","2020-04-10","11.55222","-999","14.92","185.38","999","No","74.32","295.87","-0.0053524","08h 30m 04s","M60","-1.7645311","","9.8","","141.31","NGC4649,UGC7898","0","27x","32.42","2","0","180","105","100","0","12.72777","04h 50m 00s","","18h 16m 00s","7x6","","No","0","22.07","22.6113277","52.55","2020-04-11 13:32:17","11h 45m 42s","Galaxy","Rating:GD",""
"0","999","-22.76","","","","0","307.7","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-27","4.47301","-999","6.28","183.25","999","No","66.28","284.37","-0.0054417","08h 51m 50s","M61","-1.7950912","","10.1","","139.97","Swelling Spiral","0","27x","31.38","2","0","181","0","100","0","12.365254","05h 58m 00s","","17h 24m 00s","6x5","","No","0","19.57","22.6877279","45.47","2020-04-06 00:46:13","11h 23m 57s","Galaxy","Rating:GD",""
"0","999","-7.02","","","","0","231.03","21mm (48X)","27.5","18h 30m 00s","Messier","","7","","Oph","-99","-01h 00m 00s","-01h 00m 00s","2020-06-15","-30.11242","-999","-7.33","257.22","999","No","7.32","353.58","-0.0032538","04h 12m 32s","M62","-1.669764","","8","","144.09","Flickering Globular","0","27x","36.13","3","0","182","0","100","0","17.020241","12h 58m 00s","","18h 43m 00s","14","","No","0","55.71","22.3744101","10.89","2020-06-16 01:36:45","16h 03m 15s","Globular","Rating:EX",""
"0","3.7227916","15.39","","10.172","","0","317.88","21mm (48X)","27.5","19h 15m 00s","Messier","","6","","CVn","8.966632","05h 10m 47s","20h 12m 47s","2020-04-19","42.02945","-999","45.25","176.34","0.872266","No","74.29","106","-0.0036703","07h 57m 55s","M63","-1.8667576","","9.3","","122.72","Sunflower Galaxy","40.1382661","27x","36.33","2","0","183","105","100","0","13.263672","-01h 00m 00s","","-01h 00m 00s","12x7","","No","0","50.55","22.866894","83.03","2020-04-19 17:48:24","12h 17m 51s","Galaxy","Rating:VG","Yes"
"0","999","-3.69","","","","0","309.68","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.2421876","05h 10m 47s","04h 56m 15s","2020-04-14","21.68267","-999","25.44","183.93","999","No","84.42","315.68","-0.0049634","08h 17m 01s","M64","-1.603133","","9.3","","137.06","Black Eye Galaxy, Sleeping Beauty Galaxy","0","27x","32.92","2","0","184","115","100","0","12.945461","04h 58m 00s","","19h 24m 00s","10x5","","No","0","30.75","22.2078326","62.68","2020-04-14 21:15:55","11h 58m 46s","Galaxy","Rating:VG",""
"0","999","-22.03","","","","0","326.92","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Leo","1.2421875","05h 10m 47s","03h 56m 15s","2020-03-05","13.09206","-999","7.98","165.41","999","No","64.22","241.33","-0.004603","09h 54m 49s","M65","-1.5272962","","10.1","","122.3","Leo Triplet","0","27x","21.57","2","0","185","174","100","0","11.315506","03h 58m 00s","","17h 01m 00s","9x2","","No","0","37.16","22.0182404","54.09","2020-03-21 00:18:38","10h 20m 58s","Galaxy","Rating:GD",""
"0","999","-22","","","","0","326.56","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Leo","1.2421875","05h 10m 47s","03h 56m 15s","2020-03-06","12.99069","-999","8.01","165.75","999","No","64.42","241.96","-0.0046226","09h 53m 29s","M66","-1.6231511","","9.7","","122.63","Leo Triplet","0","27x","21.78","2","0","186","173","100","0","11.3375","03h 58m 00s","","17h 01m 00s","9x4","","No","0","36.83","22.2578776","53.99","2020-03-21 08:21:56","10h 22m 17s","Galaxy","Rating:VG",""
"0","999","-29","","","","0","6.28","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Cnc","4.2421875","05h 10m 47s","00h 56m 15s","2020-01-28","11.8","-999","-5.62","131.96","999","No","31.9","215.7","-0.0019782","-11h 37m 34s","M67","-2.1255683","","7.5","","88","King Cobra","0","27x","-4.21","3","0","187","0","100","0","8.854999","00h 54m 00s","","14h 28m 00s","30","","No","0","69.97","23.5139208","52.8","2020-02-12 11:10:28","07h 53m 20s","Open","Rating:EX",""
"0","999","-44.82","","","","0","280.15","21mm (48X)","27.5","-01h 00m 00s","Messier","","6","","Hya","-99","-01h 00m 00s","-01h 00m 00s","2020-04-09","-26.74214","-999","-20.61","199.95","999","No","36.05","299.63","-0.005403","08h 34m 16s","M68","-1.9296883","","9","","145.42","NGC4590","0","27x","46.31","3","0","188","0","100","0","12.65782","08h 58m 00s","","14h 50m 00s","12","","No","0","20.69","23.0242208","14.26","2020-04-10 11:55:10","11h 41m 30s","Globular","Rating:VG",""
"0","999","0.98","","15.164","","0","213.35","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","-99","-01h 00m 00s","-01h 00m 00s","2020-07-08","-32.34764","-999","-9.09","276.71","6.1635168","No","-10.27","1.72","-0.0014877","02h 42m 21s","M69","-1.4738425","","9","","125.06","NGC6637","0","27x","25.27","3","0","189","0","100","0","18.523056","14h 58m 00s","","19h 50m 00s","7","","No","0","75.08","21.8846063","8.65","2020-07-09 00:00:13","17h 33m 25s","Globular","Rating:VG","Limit"
"0","27.7562442","2.06","","13.405","","0","211.1","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sgr","-99","-01h 00m 00s","-01h 00m 00s","2020-07-11","-32.29083","-999","-9.2","279.24","4.404987","No","-12.51","2.85","-0.001243","02h 30m 32s","M70","-1.555515","","9","","122.6","NGC6681","0","27x","23.63","3","0","190","0","100","0","18.720139","14h 58m 00s","","20h 01m 00s","7","","No","0","77.58","22.0887875","8.71","2020-07-12 00:10:59","17h 45m 15s","Globular","Rating:VG","Limit"
